,state,value,age,gender,level
7128,California,0.31488601842993547,6574,all,employer
7129,Colorado,0.25672272207629004,6574,all,employer
7130,Connecticut,0.35048394271427186,6574,all,employer
7131,Delaware,0.3993948102699785,6574,all,employer
7132,District of Columbia,0.4518461141234185,6574,all,employer
7133,Florida,0.23267884483176315,6574,all,employer
7134,Georgia,0.306334024348727,6574,all,employer
7135,Hawaii,0.5258182569788931,6574,all,employer
7136,Idaho,0.20336142617734923,6574,all,employer
7137,Illinois,0.31896517894003207,6574,all,employer
7138,Indiana,0.2708287926004939,6574,all,employer
7139,Iowa,0.21992273406169516,6574,all,employer
7140,Kansas,0.24822087310383617,6574,all,employer
7141,Kentucky,0.3051994086020381,6574,all,employer
7142,Louisiana,0.30423649125163715,6574,all,employer
7143,Maine,0.26633289078703926,6574,all,employer
7144,Maryland,0.5034896845700314,6574,all,employer
7145,Massachusetts,0.39468595208794927,6574,all,employer
7146,Michigan,0.39889605554770885,6574,all,employer
7147,Minnesota,0.26409269752254916,6574,all,employer
7148,Mississippi,0.21087633226741054,6574,all,employer
7149,Missouri,0.2582603596441645,6574,all,employer
7150,Montana,0.2141480614400731,6574,all,employer
7151,Nebraska,0.2423379011954834,6574,all,employer
7152,Nevada,0.2826843037246682,6574,all,employer
7153,New Hampshire,0.3413418552466875,6574,all,employer
7154,New Jersey,0.40578136361182815,6574,all,employer
7155,New Mexico,0.31525309628283843,6574,all,employer
7156,New York,0.40063011586314984,6574,all,employer
7157,North Carolina,0.2831433118849591,6574,all,employer
7158,North Dakota,0.27235366718310966,6574,all,employer
7159,Ohio,0.30058340085658064,6574,all,employer
7160,Oklahoma,0.28161584777686394,6574,all,employer
7161,Oregon,0.253897067097685,6574,all,employer
7162,Pennsylvania,0.30825427180858317,6574,all,employer
7163,Rhode Island,0.30617627785058976,6574,all,employer
7164,South Carolina,0.30126008253077013,6574,all,employer
7165,South Dakota,0.21160233371319484,6574,all,employer
7166,Tennessee,0.26018320173531106,6574,all,employer
7167,Texas,0.28066958558482724,6574,all,employer
7168,Utah,0.28393853032459065,6574,all,employer
7169,Vermont,0.32895555320822034,6574,all,employer
7170,Virginia,0.34771857501037506,6574,all,employer
7171,Washington,0.3164142216484423,6574,all,employer
7172,West Virginia,0.37300301831290295,6574,all,employer
7173,Wisconsin,0.23144355537449426,6574,all,employer
7174,Wyoming,0.25889288281811645,6574,all,employer
7175,Puerto Rico,0.10879143331639415,6574,all,employer
7176,Alabama,0.9497597323934899,6574,all,medicare
7177,Alaska,0.9384103456099221,6574,all,medicare
7178,Arizona,0.9294949537756627,6574,all,medicare
7179,Arkansas,0.9540057844806309,6574,all,medicare
7180,California,0.9045857457657605,6574,all,medicare
7181,Colorado,0.9304889649093717,6574,all,medicare
7182,Connecticut,0.9148664747598182,6574,all,medicare
7183,Delaware,0.9381809334823499,6574,all,medicare
7184,District of Columbia,0.9033347236290691,6574,all,medicare
7185,Florida,0.9309451702890869,6574,all,medicare
7186,Georgia,0.9277347678198088,6574,all,medicare
7187,Hawaii,0.9062226437117012,6574,all,medicare
7188,Idaho,0.9567192091904889,6574,all,medicare
7189,Illinois,0.9162233520705368,6574,all,medicare
7190,Indiana,0.9408359952251939,6574,all,medicare
7191,Iowa,0.9506562312568357,6574,all,medicare
7192,Kansas,0.934343517890523,6574,all,medicare
7193,Kentucky,0.9586272373475759,6574,all,medicare
7194,Louisiana,0.9474258656009672,6574,all,medicare
7195,Maine,0.9527968392597214,6574,all,medicare
7196,Maryland,0.8912990746999486,6574,all,medicare
7197,Massachusetts,0.9004921110584749,6574,all,medicare
7198,Michigan,0.9510304469658529,6574,all,medicare
7199,Minnesota,0.93614474080759,6574,all,medicare
7200,Mississippi,0.9600752569810322,6574,all,medicare
7201,Missouri,0.9451752728767604,6574,all,medicare
7202,Montana,0.9595443384914064,6574,all,medicare
7203,Nebraska,0.9300901009552812,6574,all,medicare
7204,Nevada,0.9222344982065291,6574,all,medicare
7205,New Hampshire,0.9266773190583594,6574,all,medicare
7206,New Jersey,0.897262890956988,6574,all,medicare
7207,New Mexico,0.9451550371878371,6574,all,medicare
7208,New York,0.9262114976456942,6574,all,medicare
7209,North Carolina,0.9457919103680315,6574,all,medicare
7210,North Dakota,0.9656784223103385,6574,all,medicare
7211,Ohio,0.9335926226029247,6574,all,medicare
7212,Oklahoma,0.947663143359022,6574,all,medicare
7213,Oregon,0.9467965177539308,6574,all,medicare
7214,Pennsylvania,0.9380299653202185,6574,all,medicare
7215,Rhode Island,0.9171690694626474,6574,all,medicare
7216,South Carolina,0.9594356547891106,6574,all,medicare
7217,South Dakota,0.9597833815465233,6574,all,medicare
7218,Tennessee,0.9504218070033739,6574,all,medicare
7219,Texas,0.9133151188816575,6574,all,medicare
7220,Utah,0.9138124437644429,6574,all,medicare
7221,Vermont,0.9493210332969496,6574,all,medicare
7222,Virginia,0.9234543433351765,6574,all,medicare
7223,Washington,0.9216154136929393,6574,all,medicare
7224,West Virginia,0.9652961691338029,6574,all,medicare
7225,Wisconsin,0.9530662580979413,6574,all,medicare
7226,Wyoming,0.9527246585190511,6574,all,medicare
7227,Puerto Rico,0.9560847447859638,6574,all,medicare
7228,Alabama,0.1455933859616377,6574,all,medicaid
7229,Alaska,0.17449897905165243,6574,all,medicaid
7230,Arizona,0.12730545206616617,6574,all,medicaid
7231,Arkansas,0.13862185065407667,6574,all,medicaid
7232,California,0.19694138327137423,6574,all,medicaid
7233,Colorado,0.11113108588084371,6574,all,medicaid
7234,Connecticut,0.16240330093413982,6574,all,medicaid
7235,Delaware,0.09892875335477347,6574,all,medicaid
7236,District of Columbia,0.33442570855429105,6574,all,medicaid
7237,Florida,0.13611297249349272,6574,all,medicaid
7238,Georgia,0.14955070918193653,6574,all,medicaid
7239,Hawaii,0.12374161073825503,6574,all,medicaid
7240,Idaho,0.08588152429990528,6574,all,medicaid
7241,Illinois,0.12165159475525737,6574,all,medicaid
7242,Indiana,0.11555377214013218,6574,all,medicaid
7243,Iowa,0.10447660265079795,6574,all,medicaid
7244,Kansas,0.08696961175166663,6574,all,medicaid
7245,Kentucky,0.15045097231429413,6574,all,medicaid
7246,Louisiana,0.1882325284615643,6574,all,medicaid
7247,Maine,0.14166813293450847,6574,all,medicaid
7248,Maryland,0.11932360275164378,6574,all,medicaid
7249,Massachusetts,0.17681911328753538,6574,all,medicaid
7250,Michigan,0.13778555473601062,6574,all,medicaid
7251,Minnesota,0.08592070625415225,6574,all,medicaid
7252,Mississippi,0.19185957256386554,6574,all,medicaid
7253,Missouri,0.09002892750591698,6574,all,medicaid
7254,Montana,0.09879803574487524,6574,all,medicaid
7255,Nebraska,0.09727184558716376,6574,all,medicaid
7256,Nevada,0.1249587577376538,6574,all,medicaid
7257,New Hampshire,0.07359956621307476,6574,all,medicaid
7258,New Jersey,0.12083562210728079,6574,all,medicaid
7259,New Mexico,0.17292141484106965,6574,all,medicaid
7260,New York,0.2169441957102342,6574,all,medicaid
7261,North Carolina,0.12734105923060113,6574,all,medicaid
7262,North Dakota,0.07763714188177831,6574,all,medicaid
7263,Ohio,0.11866651232781572,6574,all,medicaid
7264,Oklahoma,0.10451887051082884,6574,all,medicaid
7265,Oregon,0.15459781285484844,6574,all,medicaid
7266,Pennsylvania,0.13128390450931235,6574,all,medicaid
7267,Rhode Island,0.14179226736566186,6574,all,medicaid
7268,South Carolina,0.12290318330646827,6574,all,medicaid
7269,South Dakota,0.12002649290438204,6574,all,medicaid
7270,Tennessee,0.12897866788404966,6574,all,medicaid
7271,Texas,0.12174445794006225,6574,all,medicaid
7272,Utah,0.09298536983673356,6574,all,medicaid
7273,Vermont,0.1317207140593641,6574,all,medicaid
7274,Virginia,0.08847958265172043,6574,all,medicaid
7275,Washington,0.11316636505546422,6574,all,medicaid
7276,West Virginia,0.14765821328508846,6574,all,medicaid
7277,Wisconsin,0.11502803743835675,6574,all,medicaid
7278,Wyoming,0.07630481667864845,6574,all,medicaid
7279,Puerto Rico,0.40717417840621545,6574,all,medicaid
7280,Alabama,0.5997407065745842,o75,all,private
7281,Alaska,0.6862834636680176,o75,all,private
7282,Arizona,0.5319699530333507,o75,all,private
7283,Arkansas,0.5230984579540379,o75,all,private
7284,California,0.4861107611119145,o75,all,private
7285,Colorado,0.5548581079932213,o75,all,private
7286,Connecticut,0.5489854803676453,o75,all,private
7287,Delaware,0.6820632168895011,o75,all,private
7288,District of Columbia,0.6692326725868089,o75,all,private
7289,Florida,0.4922405143277747,o75,all,private
7290,Georgia,0.5453570151388724,o75,all,private
7291,Hawaii,0.7110612855007474,o75,all,private
7292,Idaho,0.5999843695049041,o75,all,private
7293,Illinois,0.581743361678521,o75,all,private
7294,Indiana,0.5779952365235542,o75,all,private
7295,Iowa,0.63795640255384,o75,all,private
7296,Kansas,0.6466456060315506,o75,all,private
7297,Kentucky,0.5860072050336356,o75,all,private
7298,Louisiana,0.5418604416216817,o75,all,private
7299,Maine,0.580994106381055,o75,all,private
7300,Maryland,0.6846805176661601,o75,all,private
7301,Massachusetts,0.6326423710165812,o75,all,private
7302,Michigan,0.7026453546614745,o75,all,private
7303,Minnesota,0.7060579514305458,o75,all,private
7304,Mississippi,0.5375617068568918,o75,all,private
7305,Missouri,0.5417770002427906,o75,all,private
7306,Montana,0.63318888311088,o75,all,private
7307,Nebraska,0.5940930076130492,o75,all,private
7308,Nevada,0.47267870226680075,o75,all,private
7309,New Hampshire,0.648945061476171,o75,all,private
7310,New Jersey,0.5782429176281368,o75,all,private
7311,New Mexico,0.5575610842751958,o75,all,private
7312,New York,0.5473330116774578,o75,all,private
7313,North Carolina,0.5893039272524263,o75,all,private
7314,North Dakota,0.7362107004964148,o75,all,private
7315,Ohio,0.5740744246359458,o75,all,private
7316,Oklahoma,0.6015656531042728,o75,all,private
7317,Oregon,0.5740916931122747,o75,all,private
7318,Pennsylvania,0.6209730933065051,o75,all,private
7319,Rhode Island,0.5828437416890307,o75,all,private
7320,South Carolina,0.6120812066808333,o75,all,private
7321,South Dakota,0.6173889609405265,o75,all,private
7322,Tennessee,0.554859729334689,o75,all,private
7323,Texas,0.5126411774721429,o75,all,private
7324,Utah,0.5690288481599262,o75,all,private
7325,Vermont,0.6225670366279806,o75,all,private
7326,Virginia,0.6494881662013632,o75,all,private
7327,Washington,0.5994623137108074,o75,all,private
7328,West Virginia,0.6148470622851716,o75,all,private
7329,Wisconsin,0.5980823281959645,o75,all,private
7330,Wyoming,0.6466723082283837,o75,all,private
7331,Puerto Rico,0.24032087101037727,o75,all,private
7332,Alabama,0.9895313049717298,o75,all,public
7333,Alaska,0.986214966607683,o75,all,public
7334,Arizona,0.9862801537090341,o75,all,public
7335,Arkansas,0.9920618476003665,o75,all,public
7336,California,0.9760030643129662,o75,all,public
7337,Colorado,0.9875111229504016,o75,all,public
7338,Connecticut,0.9830158464078979,o75,all,public
7339,Delaware,0.9892778265928899,o75,all,public
7340,District of Columbia,0.9678057900090726,o75,all,public
7341,Florida,0.9779039825005404,o75,all,public
7342,Georgia,0.9822169724422675,o75,all,public
7343,Hawaii,0.9866143497757848,o75,all,public
7344,Idaho,0.9910984330428666,o75,all,public
7345,Illinois,0.9789458265911154,o75,all,public
7346,Indiana,0.9902121263480906,o75,all,public
7347,Iowa,0.9926651544477627,o75,all,public
7348,Kansas,0.9858496755114605,o75,all,public
7349,Kentucky,0.9869511765035481,o75,all,public
7350,Louisiana,0.9844486127340875,o75,all,public
7351,Maine,0.9867989511495434,o75,all,public
7352,Maryland,0.9722948544889888,o75,all,public
7353,Massachusetts,0.9753415054475352,o75,all,public
7354,Michigan,0.9898088024300742,o75,all,public
7355,Minnesota,0.9930251735999609,o75,all,public
7356,Mississippi,0.990648988136776,o75,all,public
7357,Missouri,0.9885253080831116,o75,all,public
7358,Montana,0.9911134223146704,o75,all,public
7359,Nebraska,0.9883128993793378,o75,all,public
7360,Nevada,0.9777870818296418,o75,all,public
7361,New Hampshire,0.9841573492812302,o75,all,public
7362,New Jersey,0.9781264909664313,o75,all,public
7363,New Mexico,0.9882931576232238,o75,all,public
7364,New York,0.9866557798524207,o75,all,public
7365,North Carolina,0.9889203813450141,o75,all,public
7366,North Dakota,0.9873335434559924,o75,all,public
7367,Ohio,0.9876313883985405,o75,all,public
7368,Oklahoma,0.9886611990648726,o75,all,public
7369,Oregon,0.9879782460577118,o75,all,public
7370,Pennsylvania,0.986774329765104,o75,all,public
7371,Rhode Island,0.9895432895723024,o75,all,public
7372,South Carolina,0.9919766448870971,o75,all,public
7373,South Dakota,0.9908204342187263,o75,all,public
7374,Tennessee,0.9911011865777617,o75,all,public
7375,Texas,0.9728195135486231,o75,all,public
7376,Utah,0.9922110600418529,o75,all,public
7377,Vermont,0.9906936321993084,o75,all,public
7378,Virginia,0.9792130922139222,o75,all,public
7379,Washington,0.9847649118202205,o75,all,public
7380,West Virginia,0.9926707592718907,o75,all,public
7381,Wisconsin,0.9896810550219641,o75,all,public
7382,Wyoming,0.9953954900691921,o75,all,public
7383,Puerto Rico,0.9755708808249474,o75,all,public
7384,Alabama,0.31154825323216456,o75,all,employer
7385,Alaska,0.49828757349163766,o75,all,employer
7386,Arizona,0.2367229519667386,o75,all,employer
7387,Arkansas,0.1917220357401038,o75,all,employer
7388,California,0.2789156736274076,o75,all,employer
7389,Colorado,0.26680344825631813,o75,all,employer
7390,Connecticut,0.30948822843365587,o75,all,employer
7391,Delaware,0.4272483317105607,o75,all,employer
7392,District of Columbia,0.49751189068814783,o75,all,employer
7393,Florida,0.21682451731072094,o75,all,employer
7394,Georgia,0.2867669938834559,o75,all,employer
7395,Hawaii,0.5030194319880419,o75,all,employer
7396,Idaho,0.19959360712750576,o75,all,employer
7397,Illinois,0.28065080520247415,o75,all,employer
7398,Indiana,0.24923507845463547,o75,all,employer
7399,Iowa,0.19078480657902802,o75,all,employer
7400,Kansas,0.19555607141775755,o75,all,employer
7401,Kentucky,0.28923628621056763,o75,all,employer
7402,Louisiana,0.289775080737226,o75,all,employer
7403,Maine,0.25214332097618714,o75,all,employer
7404,Maryland,0.45290125263128084,o75,all,employer
7405,Massachusetts,0.34607572998919256,o75,all,employer
7406,Michigan,0.44248273117102627,o75,all,employer
7407,Minnesota,0.2224622807040079,o75,all,employer
7408,Mississippi,0.17933369517458841,o75,all,employer
7409,Missouri,0.23226664306832853,o75,all,employer
7410,Montana,0.21509215924192523,o75,all,employer
7411,Nebraska,0.17858562387256552,o75,all,employer
7412,Nevada,0.2162266709748472,o75,all,employer
7413,New Hampshire,0.3159057984473088,o75,all,employer
7414,New Jersey,0.3351302448260652,o75,all,employer
7415,New Mexico,0.3162723350372837,o75,all,employer
7416,New York,0.35732076401143115,o75,all,employer
7417,North Carolina,0.2872286459675341,o75,all,employer
7418,North Dakota,0.19797494287290204,o75,all,employer
7419,Ohio,0.29663962782949443,o75,all,employer
7420,Oklahoma,0.26397551001759073,o75,all,employer
7421,Oregon,0.23490451959021072,o75,all,employer
7422,Pennsylvania,0.28109195212176996,o75,all,employer
7423,Rhode Island,0.27941780904717006,o75,all,employer
7424,South Carolina,0.2935053522133736,o75,all,employer
7425,South Dakota,0.13051826649374274,o75,all,employer
7426,Tennessee,0.23282664155038954,o75,all,employer
7427,Texas,0.25840254261336765,o75,all,employer
7428,Utah,0.26340778767551987,o75,all,employer
7429,Vermont,0.3094457822599627,o75,all,employer
7430,Virginia,0.3178047737619155,o75,all,employer
7431,Washington,0.27060133630289535,o75,all,employer
7432,West Virginia,0.39333146089957066,o75,all,employer
7433,Wisconsin,0.1986681929863748,o75,all,employer
7434,Wyoming,0.22188760017920256,o75,all,employer
7435,Puerto Rico,0.106724943402646,o75,all,employer
7436,Alabama,0.9888387477457262,o75,all,medicare
7437,Alaska,0.9830469775672127,o75,all,medicare
7438,Arizona,0.985671356837763,o75,all,medicare
7439,Arkansas,0.9889353943060794,o75,all,medicare
7440,California,0.9749500944222448,o75,all,medicare
7441,Colorado,0.9861763689022144,o75,all,medicare
7442,Connecticut,0.9819280331265894,o75,all,medicare
7443,Delaware,0.9891590871310171,o75,all,medicare
7444,District of Columbia,0.9678057900090726,o75,all,medicare
7445,Florida,0.9773038904126762,o75,all,medicare
7446,Georgia,0.9812943046939948,o75,all,medicare
7447,Hawaii,0.9858071748878924,o75,all,medicare
7448,Idaho,0.9908092688835919,o75,all,medicare
7449,Illinois,0.9780923569486846,o75,all,medicare
7450,Indiana,0.9897571875864161,o75,all,medicare
7451,Iowa,0.9922316322330336,o75,all,medicare
7452,Kansas,0.9858143501650198,o75,all,medicare
7453,Kentucky,0.9867534171173933,o75,all,medicare
7454,Louisiana,0.9844486127340875,o75,all,medicare
7455,Maine,0.986240002630346,o75,all,medicare
7456,Maryland,0.9712329025741714,o75,all,medicare
7457,Massachusetts,0.9743328108113372,o75,all,medicare
7458,Michigan,0.9892991753184497,o75,all,medicare
7459,Minnesota,0.992303285490049,o75,all,medicare
7460,Mississippi,0.9899821663952857,o75,all,medicare
7461,Missouri,0.9882008309337907,o75,all,medicare
7462,Montana,0.987681285029179,o75,all,medicare
7463,Nebraska,0.9881294524107989,o75,all,medicare
7464,Nevada,0.9770316332706827,o75,all,medicare
7465,New Hampshire,0.9840366256825527,o75,all,medicare
7466,New Jersey,0.9771992786348074,o75,all,medicare
7467,New Mexico,0.9868451906392158,o75,all,medicare
7468,New York,0.9862029873508265,o75,all,medicare
7469,North Carolina,0.9878024886197715,o75,all,medicare
7470,North Dakota,0.9873335434559924,o75,all,medicare
7471,Ohio,0.9873474332823792,o75,all,medicare
7472,Oklahoma,0.986845011003739,o75,all,medicare
7473,Oregon,0.9863577492281156,o75,all,medicare
7474,Pennsylvania,0.9860796245088901,o75,all,medicare
7475,Rhode Island,0.9895432895723024,o75,all,medicare
7476,South Carolina,0.9914081584016841,o75,all,medicare
7477,South Dakota,0.9887487157029526,o75,all,medicare
7478,Tennessee,0.9908496079740021,o75,all,medicare
7479,Texas,0.9721289972694653,o75,all,medicare
7480,Utah,0.9911805428233643,o75,all,medicare
7481,Vermont,0.9897521319548804,o75,all,medicare
7482,Virginia,0.9788810919121037,o75,all,medicare
7483,Washington,0.9837478239723939,o75,all,medicare
7484,West Virginia,0.9902633444341906,o75,all,medicare
7485,Wisconsin,0.9884502270865907,o75,all,medicare
7486,Wyoming,0.9953954900691921,o75,all,medicare
7487,Puerto Rico,0.9726160409333002,o75,all,medicare
7488,Alabama,0.1407276283239284,o75,all,medicaid
7489,Alaska,0.16447856612820366,o75,all,medicaid
7490,Arizona,0.1364305671226961,o75,all,medicaid
7491,Arkansas,0.11944064573462443,o75,all,medicaid
7492,California,0.22517970466443177,o75,all,medicaid
7493,Colorado,0.13060185788695114,o75,all,medicaid
7494,Connecticut,0.18457873093205981,o75,all,medicaid
7495,Delaware,0.11968937756774087,o75,all,medicaid
7496,District of Columbia,0.23055563192477938,o75,all,medicaid
7497,Florida,0.15894190214443046,o75,all,medicaid
7498,Georgia,0.15868801600116417,o75,all,medicaid
7499,Hawaii,0.12198804185351271,o75,all,medicaid
7500,Idaho,0.0956898909772967,o75,all,medicaid
7501,Illinois,0.1244531739267331,o75,all,medicaid
7502,Indiana,0.11179674049757812,o75,all,medicaid
7503,Iowa,0.10088368467608447,o75,all,medicaid
7504,Kansas,0.09909768972234277,o75,all,medicaid
7505,Kentucky,0.13114413692859897,o75,all,medicaid
7506,Louisiana,0.16852612047105414,o75,all,medicaid
7507,Maine,0.1725260363152141,o75,all,medicaid
7508,Maryland,0.14069918914071572,o75,all,medicaid
7509,Massachusetts,0.19402767094745246,o75,all,medicaid
7510,Michigan,0.1297585927299474,o75,all,medicaid
7511,Minnesota,0.092979702356027,o75,all,medicaid
7512,Mississippi,0.1866635651701946,o75,all,medicaid
7513,Missouri,0.09167273643152284,o75,all,medicaid
7514,Montana,0.08558386779915642,o75,all,medicaid
7515,Nebraska,0.10128565750450974,o75,all,medicaid
7516,Nevada,0.12555464032001892,o75,all,medicaid
7517,New Hampshire,0.0652650347312507,o75,all,medicaid
7518,New Jersey,0.1424801279493004,o75,all,medicaid
7519,New Mexico,0.19150096140317965,o75,all,medicaid
7520,New York,0.23829909272799046,o75,all,medicaid
7521,North Carolina,0.1247262303530018,o75,all,medicaid
7522,North Dakota,0.10255299030809235,o75,all,medicaid
7523,Ohio,0.09299056795755818,o75,all,medicaid
7524,Oklahoma,0.10733024162535505,o75,all,medicaid
7525,Oregon,0.13872434980633835,o75,all,medicaid
7526,Pennsylvania,0.13789412847571547,o75,all,medicaid
7527,Rhode Island,0.19106162810376925,o75,all,medicaid
7528,South Carolina,0.12372400849999007,o75,all,medicaid
7529,South Dakota,0.15371140792642873,o75,all,medicaid
7530,Tennessee,0.12928021490218583,o75,all,medicaid
7531,Texas,0.15247797599904148,o75,all,medicaid
7532,Utah,0.11257294228471357,o75,all,medicaid
7533,Vermont,0.13731418949502996,o75,all,medicaid
7534,Virginia,0.09409693402751579,o75,all,medicaid
7535,Washington,0.13482300355498258,o75,all,medicaid
7536,West Virginia,0.11942115047680188,o75,all,medicaid
7537,Wisconsin,0.12667988236170055,o75,all,medicaid
7538,Wyoming,0.08634078351336552,o75,all,medicaid
7539,Puerto Rico,0.4061190572778309,o75,all,medicaid
7540,Alabama,0.39450585046229736,u6,male,all
7541,Alaska,0.3695992918917922,u6,male,all
7542,Arizona,0.37855766141985225,u6,male,all
7543,Arkansas,0.3853451643506892,u6,male,all
7544,California,0.39590574904958736,u6,male,all
7545,Colorado,0.387245485560312,u6,male,all
7546,Connecticut,0.3979064175049563,u6,male,all
7547,Delaware,0.4042548596112311,u6,male,all
7548,District of Columbia,0.409749333795524,u6,male,all
7549,Florida,0.36804054870768316,u6,male,all
7550,Georgia,0.3843977912896379,u6,male,all
7551,Hawaii,0.375780960477841,u6,male,all
7552,Idaho,0.38852937276223315,u6,male,all
7553,Illinois,0.39796577975127917,u6,male,all
7554,Indiana,0.39235169347408,u6,male,all
7555,Iowa,0.4067399472777504,u6,male,all
7556,Kansas,0.38894563724603753,u6,male,all
7557,Kentucky,0.39607383902488164,u6,male,all
7558,Louisiana,0.39393315979511295,u6,male,all
7559,Maine,0.39523283433685025,u6,male,all
7560,Maryland,0.38369548143881876,u6,male,all
7561,Massachusetts,0.40313557240248765,u6,male,all
7562,Michigan,0.41101345685108115,u6,male,all
7563,Minnesota,0.4020113304262521,u6,male,all
7564,Mississippi,0.37913487027070447,u6,male,all
7565,Missouri,0.3852443369662753,u6,male,all
7566,Montana,0.369140157856972,u6,male,all
7567,Nebraska,0.39795019316823704,u6,male,all
7568,Nevada,0.3867657195374129,u6,male,all
7569,New Hampshire,0.38755716488969355,u6,male,all
7570,New Jersey,0.39328981981953187,u6,male,all
7571,New Mexico,0.393998376649213,u6,male,all
7572,New York,0.4041433303997078,u6,male,all
7573,North Carolina,0.38088706129971656,u6,male,all
7574,North Dakota,0.39377381120361227,u6,male,all
7575,Ohio,0.39340858302260656,u6,male,all
7576,Oklahoma,0.3847260349181948,u6,male,all
7577,Oregon,0.4081365306038219,u6,male,all
7578,Pennsylvania,0.3959529787918017,u6,male,all
7579,Rhode Island,0.39998796956299437,u6,male,all
7580,South Carolina,0.38435562101186044,u6,male,all
7581,South Dakota,0.3639855224193114,u6,male,all
7582,Tennessee,0.38763234967339233,u6,male,all
7583,Texas,0.3637898998087727,u6,male,all
7584,Utah,0.3732824019088584,u6,male,all
7585,Vermont,0.39873717442778217,u6,male,all
7586,Virginia,0.37765248266763973,u6,male,all
7587,Washington,0.39994529648906524,u6,male,all
7588,West Virginia,0.40206125707649876,u6,male,all
7589,Wisconsin,0.4023711326392518,u6,male,all
7590,Wyoming,0.3669167331737164,u6,male,all
7591,Puerto Rico,0.3800771176251088,u6,male,all
7592,Alabama,0.3970162542233586,u6,female,all
7593,Alaska,0.36107360715738107,u6,female,all
7594,Arizona,0.383879306618251,u6,female,all
7595,Arkansas,0.3822494979637032,u6,female,all
7596,California,0.3974057573063364,u6,female,all
7597,Colorado,0.3916587634918484,u6,female,all
7598,Connecticut,0.4003207561494078,u6,female,all
7599,Delaware,0.41492939626918246,u6,female,all
7600,District of Columbia,0.39616875712656785,u6,female,all
7601,Florida,0.36810599610800293,u6,female,all
7602,Georgia,0.38497566959499985,u6,female,all
7603,Hawaii,0.36638728261104975,u6,female,all
7604,Idaho,0.3951940048927012,u6,female,all
7605,Illinois,0.397579391460631,u6,female,all
7606,Indiana,0.3928865128078524,u6,female,all
7607,Iowa,0.4047054058780755,u6,female,all
7608,Kansas,0.3920135257957644,u6,female,all
7609,Kentucky,0.3953952981636323,u6,female,all
7610,Louisiana,0.39645556620138145,u6,female,all
7611,Maine,0.39190442419944355,u6,female,all
7612,Maryland,0.3854652119616252,u6,female,all
7613,Massachusetts,0.4035354121368358,u6,female,all
7614,Michigan,0.4130575846693862,u6,female,all
7615,Minnesota,0.40148261758691206,u6,female,all
7616,Mississippi,0.3811604540730022,u6,female,all
7617,Missouri,0.3819312854797555,u6,female,all
7618,Montana,0.3701042873696408,u6,female,all
7619,Nebraska,0.3983765665986593,u6,female,all
7620,Nevada,0.38321555790892464,u6,female,all
7621,New Hampshire,0.3782371907768174,u6,female,all
7622,New Jersey,0.39402203992074797,u6,female,all
7623,New Mexico,0.39463689314122524,u6,female,all
7624,New York,0.4054811231879888,u6,female,all
7625,North Carolina,0.37819855411170894,u6,female,all
7626,North Dakota,0.39974833094480755,u6,female,all
7627,Ohio,0.3939599915293194,u6,female,all
7628,Oklahoma,0.38480919629485827,u6,female,all
7629,Oregon,0.39855034287025315,u6,female,all
7630,Pennsylvania,0.392494436319705,u6,female,all
7631,Rhode Island,0.4125739405889388,u6,female,all
7632,South Carolina,0.3859085177117964,u6,female,all
7633,South Dakota,0.3572483781874237,u6,female,all
7634,Tennessee,0.3868393118972389,u6,female,all
7635,Texas,0.3633304368574186,u6,female,all
7636,Utah,0.37293532193312884,u6,female,all
7637,Vermont,0.39526500879176085,u6,female,all
7638,Virginia,0.37562931947737477,u6,female,all
7639,Washington,0.4002754214845055,u6,female,all
7640,West Virginia,0.3993929106340489,u6,female,all
7641,Wisconsin,0.3989641049010509,u6,female,all
7642,Wyoming,0.36949304620906237,u6,female,all
7643,Puerto Rico,0.383442945524809,u6,female,all
7644,Alabama,0.38498578821129764,618,male,all
7645,Alaska,0.37183327780059355,618,male,all
7646,Arizona,0.3672531804809435,618,male,all
7647,Arkansas,0.3759469442388191,618,male,all
7648,California,0.39160909448286724,618,male,all
7649,Colorado,0.3833035620468635,618,male,all
7650,Connecticut,0.3910895680117325,618,male,all
7651,Delaware,0.392099925797675,618,male,all
7652,District of Columbia,0.40058156044480286,618,male,all
7653,Florida,0.35732797390133264,618,male,all
7654,Georgia,0.37329534247936913,618,male,all
7655,Hawaii,0.3887597379075707,618,male,all
7656,Idaho,0.37822608753381687,618,male,all
7657,Illinois,0.3930199341074951,618,male,all
7658,Indiana,0.3847903151640381,618,male,all
7659,Iowa,0.4031688832003047,618,male,all
7660,Kansas,0.379374054495568,618,male,all
7661,Kentucky,0.39797295666792687,618,male,all
7662,Louisiana,0.3939758580526101,618,male,all
7663,Maine,0.39162993260712925,618,male,all
7664,Maryland,0.3817439021632363,618,male,all
7665,Massachusetts,0.4093337143782352,618,male,all
7666,Michigan,0.4063326420386169,618,male,all
7667,Minnesota,0.3997607160160135,618,male,all
7668,Mississippi,0.37316632788197973,618,male,all
7669,Missouri,0.3821584070131692,618,male,all
7670,Montana,0.3727993892724376,618,male,all
7671,Nebraska,0.38458609524603604,618,male,all
7672,Nevada,0.3780660064978068,618,male,all
7673,New Hampshire,0.38943596440267547,618,male,all
7674,New Jersey,0.38376363243566186,618,male,all
7675,New Mexico,0.39242432840394503,618,male,all
7676,New York,0.399311783494898,618,male,all
